date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40281,Caroline,Dinenage,Con,http://publicwhip.com/mp.php?mpid=40281
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40326,Jonathan,Djanogly,Con,http://publicwhip.com/mp.php?mpid=40326
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40316,Jim,Dobbin,Lab,http://publicwhip.com/mp.php?mpid=40316
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40319,Frank,Dobson,Lab,http://publicwhip.com/mp.php?mpid=40319
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40217,Thomas,Docherty,Lab,http://publicwhip.com/mp.php?mpid=40217
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,aye,40069,Nigel,Dodds,DUP,http://publicwhip.com/mp.php?mpid=40069
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,aye,40350,Jeffrey M,Donaldson,DUP,http://publicwhip.com/mp.php?mpid=40350
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40154,Brian H,Donohoe,Lab,http://publicwhip.com/mp.php?mpid=40154
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40036,Frank,Doran,Lab,http://publicwhip.com/mp.php?mpid=40036
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40158,Stephen,Dorrell,Con,http://publicwhip.com/mp.php?mpid=40158
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40393,Nadine,Dorries,Con,http://publicwhip.com/mp.php?mpid=40393
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40692,Stephen,Doughty,Lab,http://publicwhip.com/mp.php?mpid=40692
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40364,Jim,Dowd,Lab,http://publicwhip.com/mp.php?mpid=40364
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40649,Gemma,Doyle,Lab,http://publicwhip.com/mp.php?mpid=40649
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40607,Jackie,Doyle-Price,Con,http://publicwhip.com/mp.php?mpid=40607
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40543,Richard,Drax,Con,http://publicwhip.com/mp.php?mpid=40543
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40081,Jack,Dromey,Lab,http://publicwhip.com/mp.php?mpid=40081
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40503,James,Duddridge,Con,http://publicwhip.com/mp.php?mpid=40503
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40057,Michael,Dugher,Lab,http://publicwhip.com/mp.php?mpid=40057
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40515,Alan,Duncan,Con,http://publicwhip.com/mp.php?mpid=40515
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40167,Iain,Duncan Smith,Con,http://publicwhip.com/mp.php?mpid=40167
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40378,Philip,Dunne,Con,http://publicwhip.com/mp.php?mpid=40378
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40264,Mark,Durkan,SDLP,http://publicwhip.com/mp.php?mpid=40264
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40626,Angela,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40626
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40267,Maria,Eagle,Lab,http://publicwhip.com/mp.php?mpid=40267
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40150,Jonathan,Edwards,PC,http://publicwhip.com/mp.php?mpid=40150
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40246,Clive,Efford,Lab,http://publicwhip.com/mp.php?mpid=40246
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40592,Julie,Elliott,Lab,http://publicwhip.com/mp.php?mpid=40592
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40456,Michael,Ellis,Con,http://publicwhip.com/mp.php?mpid=40456
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40064,Jane,Ellison,Con,http://publicwhip.com/mp.php?mpid=40064
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40370,Louise,Ellman,Lab,http://publicwhip.com/mp.php?mpid=40370
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40105,Tobias,Ellwood,Con,http://publicwhip.com/mp.php?mpid=40105
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40209,Charlie,Elphicke,Con,http://publicwhip.com/mp.php?mpid=40209
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40437,Natascha,Engel,Lab,http://publicwhip.com/mp.php?mpid=40437
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40522,Bill,Esterson,Lab,http://publicwhip.com/mp.php?mpid=40522
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40141,George,Eustice,Con,http://publicwhip.com/mp.php?mpid=40141
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40336,Chris,Evans,Lab,http://publicwhip.com/mp.php?mpid=40336
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40640,Graham,Evans,Con,http://publicwhip.com/mp.php?mpid=40640
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40146,Jonathan,Evans,Con,http://publicwhip.com/mp.php?mpid=40146
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40498,Nigel,Evans,Con,http://publicwhip.com/mp.php?mpid=40498
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40078,David,Evennett,Con,http://publicwhip.com/mp.php?mpid=40078
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40367,Michael,Fabricant,Con,http://publicwhip.com/mp.php?mpid=40367
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40524,Michael,Fallon,Con,http://publicwhip.com/mp.php?mpid=40524
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40422,Paul,Farrelly,Lab,http://publicwhip.com/mp.php?mpid=40422
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40656,Tim,Farron,LDem,http://publicwhip.com/mp.php?mpid=40656
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40321,Lynne,Featherstone,LDem,http://publicwhip.com/mp.php?mpid=40321
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40079,Frank,Field,Lab,http://publicwhip.com/mp.php?mpid=40079
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40172,Mark,Field,Con,http://publicwhip.com/mp.php?mpid=40172
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40484,Jim,Fitzpatrick,Lab,http://publicwhip.com/mp.php?mpid=40484
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40583,Robert,Flello,Lab,http://publicwhip.com/mp.php?mpid=40583
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40206,Caroline,Flint,Lab,http://publicwhip.com/mp.php?mpid=40206
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40424,Paul,Flynn,Lab,http://publicwhip.com/mp.php?mpid=40424
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40062,Don,Foster,LDem,http://publicwhip.com/mp.php?mpid=40062
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40384,Yvonne,Fovargue,Lab,http://publicwhip.com/mp.php?mpid=40384
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40445,Liam,Fox,Con,http://publicwhip.com/mp.php?mpid=40445
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40034,Hywel,Francis,Lab,http://publicwhip.com/mp.php?mpid=40034
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40491,Mark,Francois,Con,http://publicwhip.com/mp.php?mpid=40491
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40396,George,Freeman,Con,http://publicwhip.com/mp.php?mpid=40396
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40261,Mike,Freer,Con,http://publicwhip.com/mp.php?mpid=40261
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40551,Lorraine,Fullbrook,Con,http://publicwhip.com/mp.php?mpid=40551
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40067,Richard,Fuller,Con,http://publicwhip.com/mp.php?mpid=40067
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40447,Roger,Gale,Con,http://publicwhip.com/mp.php?mpid=40447
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40690,George,Galloway,Res,http://publicwhip.com/mp.php?mpid=40690
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40329,Mike,Gapes,Lab,http://publicwhip.com/mp.php?mpid=40329
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40114,Barry,Gardiner,Lab,http://publicwhip.com/mp.php?mpid=40114
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40297,Edward,Garnier,Con,http://publicwhip.com/mp.php?mpid=40297
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40678,Mark,Garnier,Con,http://publicwhip.com/mp.php?mpid=40678
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40559,David,Gauke,Con,http://publicwhip.com/mp.php?mpid=40559
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40572,Andrew,George,LDem,http://publicwhip.com/mp.php?mpid=40572
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40097,Nick,Gibb,Con,http://publicwhip.com/mp.php?mpid=40097
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40569,Stephen,Gilbert,LDem,http://publicwhip.com/mp.php?mpid=40569
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40164,Cheryl,Gillan,Con,http://publicwhip.com/mp.php?mpid=40164
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40238,Sheila,Gilmore,Lab,http://publicwhip.com/mp.php?mpid=40238
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40451,Pat,Glass,Lab,http://publicwhip.com/mp.php?mpid=40451
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40518,John,Glen,Con,http://publicwhip.com/mp.php?mpid=40518
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,no,40448,Mary,Glindon,Lab,http://publicwhip.com/mp.php?mpid=40448
2013-02-06,157,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Provision of Information by the Council,absent,40082,Roger,Godsiff,Lab,http://publicwhip.com/mp.php?mpid=40082
